"sex","birth","marriage","religion","income"
2,1939,2,1,NA
1,1956,1,1,NA
2,1956,1,1,NA
1,1992,5,1,NA
1,1963,1,2,78
2,1969,1,2,63
1,1998,0,2,NA
1,1925,1,2,NA
2,1938,1,1,NA
2,1946,1,1,NA
1,1936,1,1,20
1,1972,1,1,494.2
2,1973,1,1,NA
2,1996,5,1,NA
2,1998,0,1,NA
2,2004,0,1,NA
1,2011,0,1,NA
1,1940,1,1,NA
2,1943,1,1,NA
1,1936,1,1,NA
2,1940,1,1,NA
1,1940,1,2,NA
2,1947,1,2,168
2,1932,2,1,NA
2,1953,2,1,NA
1,1977,5,2,164.5
1,1954,1,2,NA
2,1964,1,2,NA
2,1938,2,1,NA
2,1973,5,1,NA
1,1936,1,2,NA
2,1940,1,2,20
2,1929,2,1,NA
2,1935,2,1,NA
2,1969,4,1,108
2,1996,5,1,NA
1,1965,1,1,NA
2,1967,1,1,NA
2,1994,5,1,90
1,1956,3,2,308
2,1988,5,2,NA
2,1990,5,2,158
1,1952,2,1,NA
2,1982,5,1,NA
2,1984,5,1,NA
1,1958,2,2,615
2,1990,5,2,NA
1,1964,1,1,950
2,1969,1,1,526.2
2,1993,5,1,NA
1,1957,1,2,NA
2,1961,1,2,150
2,1989,5,2,250
1,1993,5,2,NA
1,1946,1,1,NA
2,1957,1,1,NA
1,1985,5,1,269
1,1958,1,2,NA
2,1959,1,2,NA
2,1983,5,1,355
2,1985,5,2,400
1,1952,1,1,NA
2,1954,1,1,60
1,1978,1,2,511.5
2,1980,1,2,419.3
2,1980,1,2,381.2
2,2007,0,2,NA
1,1980,1,2,466.5
1,2009,0,2,NA
2,2009,0,2,NA
1,2011,0,2,NA
1,1977,5,1,303
1,1960,5,1,NA
1,1975,1,1,123
2,1974,1,1,434.1
1,2007,0,1,NA
2,2010,0,1,NA
1,1981,1,2,NA
2,1981,1,2,150
2,2012,0,2,NA
1,1972,1,1,661.1
2,1976,1,1,542
2,2007,0,1,NA
2,1943,1,1,NA
1,2009,0,1,NA
1,1974,1,1,415.5
2,1972,1,1,NA
2,2005,0,1,NA
1,2009,0,1,NA
1,1954,1,2,NA
2,1959,1,2,118
1,1980,1,2,833.3
1,1932,1,2,NA
2,1931,1,2,NA
2,1982,1,2,691.7
1,2014,0,2,NA
1,1970,1,2,NA
2,1973,1,2,NA
2,1995,5,2,NA
2,1999,0,2,NA
1,1959,1,2,NA
2,1960,1,2,NA
2,1985,1,2,NA
2,1995,5,2,NA
1,1982,1,2,424.7
1,2013,0,2,NA
1,1950,1,1,NA
2,1952,1,1,27
2,1928,2,1,NA
1,1985,5,1,NA
2,1932,2,2,NA
2,1934,2,1,NA
1,1973,1,2,285
2,1978,1,2,NA
1,1998,0,2,NA
2,2001,0,2,NA
1,2003,0,2,NA
1,1960,1,2,NA
2,1964,1,2,71
1,1988,5,2,NA
2,1990,5,2,NA
1,1962,1,2,NA
2,1971,1,1,NA
1,1992,5,1,NA
1,1974,1,2,260.3
2,1978,1,2,90.8
1,2004,0,2,NA
1,2007,0,2,NA
1,1937,1,1,NA
2,1937,1,1,NA
1,1937,1,2,NA
2,1941,1,2,NA
1,1960,3,1,NA
2,1992,5,1,130
2,1995,5,2,NA
2,1937,2,1,NA
1,1951,1,2,NA
2,1957,1,1,NA
1,1982,5,2,NA
1,1956,1,1,160
2,1959,1,1,NA
1,1981,5,2,390
2,1942,2,2,NA
1,1960,1,2,NA
2,1964,1,2,NA
1,1993,5,2,NA
1,1958,1,2,NA
2,1961,1,2,27
2,1983,1,2,270
1,1937,5,2,NA
1,1985,5,2,NA
1,1979,1,2,206.6
1,2012,0,2,NA
1,1961,1,2,NA
2,1969,1,2,NA
1,1998,0,2,NA
2,2001,0,2,NA
2,1935,2,2,NA
1,1965,1,1,288.8
2,1956,1,1,NA
1,1971,1,2,NA
2,1974,1,2,NA
1,1998,0,2,NA
2,2001,0,2,NA
1,1943,1,2,NA
2,1949,1,2,NA
1,1975,3,2,259.6
1,1925,2,2,NA
2,1941,2,2,NA
2,1945,2,2,NA
1,1979,5,2,NA
2,1928,2,2,NA
2,1942,2,2,NA
2,1933,2,1,NA
1,1937,1,2,NA
2,1941,1,2,NA
1,1968,1,2,NA
2,1972,1,2,236.5
2,1996,5,2,NA
2,1998,0,2,NA
2,2002,0,2,NA
1,1964,1,2,274.6
2,1973,1,2,168
2,1993,5,2,158
2,1994,5,2,150
2,1934,2,1,NA
1,1941,1,2,NA
2,1940,1,2,NA
1,1934,1,2,NA
2,1939,1,2,NA
1,1965,1,2,258
2,1964,1,2,148
2,1998,0,2,NA
1,1947,2,2,NA
1,1979,1,2,NA
2,1981,1,2,NA
1,2002,0,2,NA
2,2008,0,2,NA
1,1933,1,2,NA
2,1935,1,2,NA
2,1937,2,1,NA
2,1942,2,2,NA
1,1966,3,2,225.3
2,1939,2,1,NA
2,1935,2,1,NA
1,1930,1,2,NA
2,1940,1,1,NA
2,1954,3,1,126
1,1996,5,1,NA
1,1935,1,2,NA
2,1936,1,2,NA
1,1978,5,2,460
1,1947,1,1,NA
2,1954,1,1,NA
2,1982,5,1,127
1,1979,5,1,67
1,1945,1,1,NA
2,1949,1,1,NA
1,1971,3,2,309.8
2,1978,5,2,NA
1,1947,3,2,NA
1,1973,3,2,264.4
1,1958,1,2,NA
2,1966,1,2,180
2,1996,5,2,NA
1,1940,1,2,NA
2,1942,1,2,NA
2,1971,5,2,NA
2,1974,2,2,179.9
2,2002,0,2,NA
2,1960,3,2,172.3
1,1987,5,2,228.9
1,1972,1,1,561.6
2,1979,1,1,158
1,2004,0,1,NA
2,2013,0,1,NA
1,1962,1,1,213.3
2,1966,1,1,216.3
1,1990,5,2,250
1,1993,5,2,NA
1,1952,1,1,146
2,1960,1,1,NA
2,1982,1,2,139
1,1983,1,2,317.7
1,1978,1,2,419.3
2,2007,0,2,NA
1,2010,0,2,NA
2,1985,1,2,226.6
1,2013,0,2,NA
1,1974,1,1,600
2,1941,2,1,NA
2,1980,1,2,NA
2,2007,0,2,NA
2,2008,0,2,NA
1,1954,1,2,160
2,1962,1,2,208
2,1968,3,2,NA
2,1995,5,2,NA
1,1996,5,2,NA
1,1949,1,2,139.35
2,1952,1,2,50
2,1978,1,1,412.5
2,1982,5,2,350
1,1977,1,1,334
2,2014,0,1,NA
1,1946,1,2,NA
2,1953,1,1,NA
1,1979,1,2,388
2,1984,1,2,0
2,2015,0,2,NA
1,1961,1,2,350
2,1968,1,2,150
2,1990,5,2,77
2,1992,5,2,NA
1,1966,1,2,572.58
2,1971,1,2,416.5
2,2000,0,2,NA
2,2008,0,2,NA
1,1970,1,2,427.6
2,1975,1,2,131.6
1,2003,0,2,NA
2,2004,0,2,NA
2,1943,2,2,NA
1,1942,1,2,83.2
2,1947,1,2,NA
1,1952,2,2,NA
2,1948,3,1,NA
1,1941,1,1,150
2,1942,1,1,NA
1,1974,5,1,250
1,1940,1,1,20
2,1947,1,1,75
1,1934,2,1,NA
1,1945,1,2,NA
2,1946,1,1,NA
1,1938,2,2,NA
1,1969,3,1,283
2,1984,3,2,208
2,2006,0,2,NA
2,2008,0,2,NA
1,1949,1,2,NA
2,1957,1,2,NA
1,1979,1,2,625
2,1979,1,2,NA
2,2011,0,2,NA
1,1944,1,2,NA
2,1952,1,2,NA
1,1934,1,2,NA
2,1935,1,2,NA
2,1939,2,1,NA
2,1933,2,2,NA
1,1954,1,2,NA
2,1957,1,1,NA
1,1952,1,2,NA
2,1955,1,2,NA
2,1988,5,2,348.8
2,1982,5,2,185
1,1947,1,2,NA
2,1953,1,2,NA
1,1991,5,2,224.6
1,1937,1,1,NA
2,1939,1,1,NA
1,1926,1,2,NA
2,1938,1,2,NA
1,1936,1,2,NA
2,1936,1,1,NA
1,1934,2,2,NA
1,1949,1,2,NA
2,1955,1,2,NA
1,1939,1,2,NA
2,1944,1,2,NA
1,1965,1,2,1091.6
2,1971,1,2,203
2,1994,5,1,NA
2,1997,5,1,NA
1,1999,0,1,NA
1,1956,5,2,NA
2,1925,2,2,NA
1,1940,1,2,NA
2,1945,1,2,NA
2,1934,2,1,NA
2,1943,2,2,NA
1,1956,1,1,610
2,1961,1,2,NA
1,1986,5,2,183.3
1,1956,1,2,NA
2,1949,1,2,NA
2,1965,5,1,NA
1,1979,1,2,423
2,1981,1,2,375
2,2013,0,2,NA
2,1974,1,2,197
1,1981,1,2,120
1,2007,0,2,NA
1,2009,0,2,NA
1,1966,1,2,458.3
2,1966,1,1,NA
2,1996,5,1,NA
2,1999,0,1,NA
1,2000,0,1,NA
1,1947,1,1,NA
2,1948,1,1,NA
2,1979,1,1,NA
1,1964,1,1,NA
2,1965,1,1,246
1,1988,5,2,203.2
2,1992,1,2,NA
2,1949,2,1,147.8
1,1952,1,2,NA
2,1958,1,2,NA
2,1979,5,2,187.1
2,1980,1,2,NA
1,1979,1,2,552.2
2,2009,0,2,NA
2,2012,0,2,NA
1,1960,1,2,NA
2,1965,1,2,NA
1,1958,1,2,NA
2,1960,1,2,60
1,1985,5,1,199.6
1,1952,1,2,NA
2,1958,1,2,NA
2,1986,1,1,280.9
1,1982,1,1,242.8
2,2011,0,1,NA
1,1945,1,2,NA
2,1951,1,2,NA
2,1942,2,1,20
1,1954,5,2,NA
2,1957,2,2,259.3
1,1978,1,2,125
2,1981,1,2,NA
1,2005,0,2,NA
1,2010,0,2,NA
2,2014,0,2,NA
1,1974,1,2,NA
2,1976,1,2,152
2,1999,0,2,NA
1,2002,0,2,NA
2,1940,2,2,20
2,1995,5,2,NA
1,1976,5,2,102.9
2,1936,2,2,20
1,1958,1,2,NA
2,1961,1,2,240
1,1983,5,2,NA
1,1985,5,2,280.3
2,1932,2,2,NA
1,1939,1,1,NA
2,1936,1,1,NA
2,1937,2,1,NA
1,1964,1,1,406.6
2,1966,1,1,180
1,1953,5,2,NA
1,1964,3,2,NA
2,1933,2,2,NA
1,1971,5,2,353.3
1,1938,1,2,NA
2,1942,1,2,NA
1,1942,5,2,NA
2,1934,2,1,NA
1,1963,1,2,NA
2,1966,1,2,NA
2,1994,5,2,NA
1,1996,5,2,NA
2,2003,0,2,NA
1,1971,1,1,489.1
2,1977,1,1,NA
1,1998,0,1,NA
2,1999,0,1,NA
1,1974,1,1,524.2
2,1975,1,1,364.8
2,2005,0,1,NA
1,2008,0,1,NA
1,1975,1,2,NA
2,1978,1,2,NA
2,2006,0,2,NA
1,2007,0,2,NA
1,1976,1,1,510.2
2,1976,1,1,NA
1,2005,0,1,NA
1,2007,0,1,NA
1,1968,1,2,343.7
2,1971,1,2,NA
1,2007,0,2,NA
1,1971,1,1,375
2,1975,1,1,NA
1,2006,0,1,NA
1,2008,0,1,NA
1,1964,1,2,NA
2,1968,1,2,NA
2,1996,5,2,NA
1,1999,0,2,NA
1,2002,0,2,NA
1,1947,1,2,NA
2,1956,1,2,NA
2,1991,5,2,NA
1,1942,1,1,NA
2,1949,1,1,NA
1,1979,1,1,NA
2,1981,1,1,NA
1,2007,0,1,NA
1,2012,0,1,NA
1,2014,0,1,NA
1,1932,1,1,NA
2,1938,1,1,NA
1,1941,1,2,NA
2,1940,1,2,NA
2,1931,2,2,NA
2,1974,2,1,NA
2,1999,0,1,NA
1,2000,0,1,NA
2,1940,2,1,NA
1,1954,1,2,NA
2,1960,1,2,NA
1,1926,1,1,NA
2,1931,1,1,NA
2,1962,2,1,34
2,1989,5,1,180
1,1992,5,1,200
1,1953,1,2,NA
2,1959,1,2,NA
2,2010,0,2,NA
2,1942,2,1,NA
2,1973,3,2,NA
1,2003,0,2,NA
2,1960,1,2,NA
2,1932,1,2,NA
1,1938,1,2,NA
2,1939,1,2,NA
2,1938,2,1,NA
2,1938,2,1,NA
1,1940,1,2,NA
2,1943,1,1,NA
1,1973,1,2,NA
2,1973,1,2,NA
2,2000,0,2,NA
1,2012,0,2,NA
1,2015,0,2,NA
2,1940,1,2,NA
2,1934,2,2,NA
2,1935,2,2,NA
2,1952,2,2,NA
2,1940,2,1,NA
1,1973,1,2,NA
2,1974,1,2,NA
1,2000,0,2,NA
2,2002,0,2,NA
1,1945,1,1,NA
2,1951,1,1,NA
1,1977,1,1,560
1,1979,5,2,250
2,1980,1,1,310
2,2010,0,2,NA
2,2013,0,2,NA
1,1954,1,1,NA
2,1955,1,1,NA
1,1929,1,1,NA
2,1932,1,1,NA
1,1935,1,2,NA
2,1934,1,2,NA
2,1956,3,1,NA
1,1944,1,2,NA
2,1944,1,2,NA
1,1978,5,2,416.7
2,1939,2,2,NA
1,1965,5,2,235.5
1,1939,1,1,NA
2,1939,1,1,NA
1,1942,1,2,NA
2,1953,1,2,NA
1,1941,1,1,NA
2,1944,1,1,NA
1,1938,1,1,NA
2,1937,1,1,NA
2,1930,2,1,NA
2,1933,2,1,NA
1,1968,1,2,NA
2,1971,1,2,173.6
2,1995,5,2,NA
2,1997,5,2,NA
2,1926,2,2,NA
1,1950,1,1,NA
2,1954,1,1,NA
2,1929,2,1,NA
1,1983,1,1,NA
2,1983,1,1,NA
2,2012,0,1,NA
1,2015,0,1,NA
1,1937,1,1,NA
2,1942,1,1,NA
2,1973,3,1,NA
1,1948,1,1,NA
2,1952,1,1,54
1,1950,1,2,NA
2,1955,1,2,NA
1,1981,1,2,150
2,1985,1,2,NA
2,1924,2,2,NA
2,1982,1,2,180
1,2011,0,2,NA
1,1981,1,2,384.6
2,2012,0,2,NA
2,1951,2,1,NA
1,1941,1,1,NA
2,1939,1,1,NA
2,1932,2,2,NA
1,1958,3,2,168
1,1943,1,1,NA
2,1948,1,1,NA
1,1954,1,1,NA
2,1960,1,1,NA
2,1937,2,1,NA
1,1963,5,1,NA
2,1928,2,2,NA
2,1927,2,2,NA
2,1938,2,1,NA
2,1937,2,2,NA
2,1936,2,2,NA
2,1928,2,2,NA
1,1935,1,1,NA
2,1934,1,1,NA
1,1974,5,2,NA
2,1942,2,2,NA
2,1976,3,2,NA
1,1998,0,2,NA
1,1933,1,2,NA
2,1940,1,2,NA
1,1943,1,2,NA
2,1947,1,2,NA
2,1939,2,2,NA
2,1930,2,2,NA
1,1937,1,2,NA
2,1942,1,2,NA
1,1953,1,2,NA
2,1953,1,2,NA
1,1937,1,2,NA
2,1944,1,2,NA
2,1920,2,2,NA
1,1942,1,2,50
2,1945,1,1,NA
1,1945,1,2,NA
2,1944,1,2,NA
2,1935,2,2,NA
1,1956,1,2,NA
2,1960,1,2,135.4
1,1940,1,2,NA
2,1941,1,2,NA
2,1942,2,2,NA
2,1938,2,2,NA
2,1966,5,2,262.5
1,1969,1,2,753
2,1974,1,2,NA
2,2000,0,2,NA
2,2002,0,2,NA
1,1972,1,2,750
2,1971,1,1,NA
2,1998,0,2,NA
2,2000,0,2,NA
1,2005,0,2,NA
1,1972,1,2,760.8
2,1974,1,2,NA
2,2000,0,2,NA
2,2003,0,2,NA
1,2012,0,2,NA
1,1969,1,1,829.3
2,1971,1,1,161.1
2,1999,0,1,NA
2,2001,0,1,NA
1,1972,1,1,798.3
2,1972,1,1,150
1,2001,0,1,NA
2,2005,0,1,NA
1,1971,1,2,667
2,1973,1,2,NA
1,1999,0,2,NA
2,2002,0,2,NA
1,1966,1,1,NA
2,1967,1,1,NA
2,1991,1,1,NA
2,1994,5,1,NA
1,1996,5,1,138
2,1939,2,1,NA
1,1989,1,1,334.5
1,1939,1,1,NA
2,1948,1,1,NA
1,1968,1,1,NA
2,1971,1,1,150
1,1999,0,1,NA
1,2007,0,1,NA
1,1947,1,2,NA
2,1954,1,2,NA
1,1980,1,2,NA
1,1982,1,2,243.3
2,1980,1,2,138
1,2009,0,2,NA
1,2012,0,2,NA
2,1983,1,2,NA
2,2013,0,2,NA
1,1946,1,1,NA
2,1951,1,1,NA
1,1935,1,1,NA
2,1937,1,1,NA
1,1968,1,1,164
2,1975,1,1,152
2,1934,2,1,NA
1,1945,1,2,NA
2,1952,1,2,50
1,1968,1,2,250
2,1971,1,2,NA
2,1992,5,2,NA
1,1994,5,2,NA
1,1970,1,2,NA
2,1977,1,2,NA
1,2005,0,2,NA
2,2008,0,2,NA
1,1932,1,2,NA
2,1938,1,2,NA
2,1998,0,2,NA
1,2001,0,2,NA
2,2003,0,2,NA
1,1956,1,2,NA
2,1957,1,1,NA
1,1984,5,2,NA
2,1987,5,2,160.8
1,1958,1,1,170
2,1965,1,1,150
1,1998,0,1,NA
2,1996,5,1,157.5
1,1959,3,1,NA
1,1935,1,1,NA
2,1940,1,1,NA
1,1936,1,1,NA
2,1937,1,1,NA
1,1930,1,2,NA
2,1936,1,1,NA
1,1925,1,1,NA
2,1929,1,1,NA
2,1958,5,1,NA
1,1944,1,2,NA
2,1949,1,2,NA
1,1967,1,2,391.7
2,1970,1,2,156.8
2,2003,0,2,NA
2,2004,0,2,NA
1,1964,1,1,978.9
2,1968,1,1,110
1,1941,1,1,NA
2,1950,1,1,80.5
2,1975,3,2,NA
1,1977,5,2,285.8
2,1997,5,2,NA
2,1935,2,1,NA
2,1941,2,1,NA
1,1970,1,1,268.3
2,1974,1,1,81.7
2,1998,0,1,NA
2,1999,0,1,NA
1,2005,0,1,NA
2,1943,2,1,20
2,1960,5,1,458.3
2,1932,1,1,NA
1,1945,1,2,NA
2,1952,1,2,NA
2,1977,1,1,150
1,1973,5,2,260
1,1976,1,1,416.6
2,2010,0,1,NA
1,2011,0,1,NA
1,1950,1,1,NA
2,1953,1,1,NA
2,1978,2,1,144.4
2,2004,0,1,NA
2,2006,0,1,NA
1,1966,1,2,NA
2,1967,1,2,70
2,1993,5,2,NA
2,1998,0,2,NA
1,1999,0,2,NA
1,1961,1,2,750
2,1965,1,2,NA
2,1989,5,2,107
2,1993,5,2,NA
2,1946,2,2,107.2
2,1944,2,1,NA
1,1963,1,1,158
2,1963,1,1,NA
2,1993,5,1,NA
1,1963,1,1,324.1
2,1968,1,1,166.6
2,1992,5,1,150
2,1936,2,1,NA
1,1936,2,1,NA
1,1941,1,1,NA
2,1943,1,1,NA
1,1978,1,1,NA
2,1978,1,1,NA
2,2010,0,1,NA
2,2013,0,1,NA
2,1968,3,1,NA
2,1993,5,2,NA
1,1997,5,2,NA
2,1974,3,2,216.6
2,1997,5,2,NA
1,2000,0,2,NA
1,1968,3,2,NA
1,1997,5,2,NA
1,2001,0,2,NA
2,1942,2,1,NA
1,1976,5,1,NA
1,1970,1,1,532.5
2,1974,1,1,NA
2,2002,0,1,NA
1,2004,0,1,NA
1,2009,0,1,NA
2,1948,4,2,NA
1,1944,1,2,20
2,1958,1,2,172
1,1967,1,2,1020
2,1970,1,2,604.1
2,1997,5,2,NA
1,2000,0,2,NA
1,2002,0,2,NA
2,1931,2,2,NA
1,1951,3,1,NA
2,1942,2,2,NA
1,1975,1,2,NA
2,1978,1,2,NA
2,1999,0,2,NA
1,1938,1,2,NA
2,1947,1,1,NA
2,1937,2,2,NA
1,1942,1,1,NA
2,1950,1,1,NA
2,1937,2,2,NA
2,1934,2,1,NA
1,1922,2,2,NA
1,1961,5,2,NA
1,1968,1,2,NA
2,1972,1,2,NA
2,1998,0,2,NA
2,2001,0,2,NA
2,1932,2,2,NA
2,1986,1,2,NA
1,1972,1,2,NA
1,1976,5,2,NA
2,1980,1,2,NA
1,1981,1,2,340.3
1,2008,0,2,NA
1,2010,0,2,NA
2,1982,3,2,170.7
2,2006,0,2,NA
1,2008,0,2,NA
1,1977,1,2,390.8
2,1976,1,2,426.6
1,2008,0,2,NA
2,2009,0,2,NA
1,1958,1,2,NA
2,1956,1,2,NA
1,1988,5,2,NA
1,1977,1,1,391.6
2,1984,1,1,336.6
1,2010,0,1,NA
1,1946,1,1,150
2,1950,1,1,NA
2,2012,0,1,NA
1,1979,1,2,333
2,1981,1,2,NA
1,2009,0,2,NA
1,2012,0,2,NA
2,1931,2,1,40
2,1958,1,2,NA
1,1960,1,2,204.1
2,1964,3,2,100
2,1994,5,2,120
1,1988,5,2,140
1,1976,1,2,222
2,1978,1,2,166.6
2,1959,3,2,NA
1,2009,0,2,NA
1,2013,0,2,NA
1,1972,3,2,NA
2,1992,5,2,160
2,1942,2,1,NA
2,1953,3,2,NA
1,1969,1,2,NA
2,1979,1,2,NA
2,2006,0,2,NA
2,2008,0,2,NA
1,1951,4,1,NA
2,1951,3,1,NA
1,1950,3,2,NA
1,1938,1,1,NA
2,1945,1,1,NA
1,1936,1,1,NA
2,1935,1,1,NA
1,1932,1,2,20
2,1941,1,2,NA
2,1933,2,2,NA
2,1943,2,1,NA
1,1968,1,2,NA
2,1969,1,2,132.5
2,2012,0,2,NA
1,1967,3,1,NA
1,1945,1,2,NA
2,1945,1,1,NA
1,1949,1,2,NA
2,1951,1,1,NA
2,1987,5,2,NA
2,1941,2,1,20
2,1943,2,1,NA
2,1997,5,1,NA
1,2003,0,1,NA
1,1965,1,1,382.7
2,1972,1,1,241.7
2,1979,5,1,159.4
1,1940,1,2,NA
2,1940,1,1,NA
2,2000,0,2,NA
1,1970,3,2,182
2,1941,2,1,NA
1,1953,1,1,259.8
2,1958,1,1,NA
2,1925,2,1,NA
1,1952,1,2,NA
2,1955,1,2,NA
1,1983,5,2,400
1,1984,1,2,600
2,1986,1,2,0
1,2014,0,2,NA
1,1960,1,2,NA
2,1965,1,1,NA
2,1989,5,2,148
1,1991,5,2,NA
1,1955,1,2,NA
2,1964,1,2,NA
2,1985,1,2,433
1,1983,1,2,559.6
2,2011,0,2,NA
2,2014,0,2,NA
2,1932,2,2,NA
1,1957,1,2,NA
2,1960,1,2,NA
2,1930,2,1,NA
1,1936,1,2,NA
2,1940,1,2,NA
2,1923,2,1,NA
1,1931,1,2,NA
2,1936,1,1,NA
1,1937,1,1,20
2,1941,1,1,NA
1,1959,2,1,NA
1,1987,5,2,NA
1,1988,5,2,NA
1,1985,1,2,208.3
2,1923,2,2,NA
2,1978,1,1,NA
1,1946,1,2,NA
2,1954,1,2,NA
1,1930,1,2,NA
2,1937,1,2,NA
2,1947,2,2,NA
1,1995,5,2,NA
1,1955,1,1,716.7
2,1959,1,1,NA
2,1982,1,1,241
2,1985,3,1,131.6
1,1983,1,1,467.5
1,2011,0,2,NA
2,2013,0,2,NA
1,1963,1,2,NA
2,1962,1,2,NA
1,1998,0,2,NA
2,1927,2,1,NA
2,1926,2,1,NA
2,1954,1,1,115
1,1951,1,1,NA
1,1970,1,1,50
2,1970,1,1,189.5
2,1997,5,1,NA
1,2001,0,1,NA
2,2002,0,1,NA
2,1962,2,1,NA
1,1973,1,2,241.4
2,1973,1,2,197.4
2,2000,0,2,NA
2,2002,0,2,NA
2,1937,2,2,NA
2,1942,2,2,NA
1,1944,1,2,NA
2,1948,1,2,NA
1,1939,1,2,NA
2,1944,1,1,NA
1,1976,1,2,262
2,1990,1,2,NA
2,2013,0,2,NA
1,1961,1,2,307.5
2,1969,1,2,NA
2,1992,5,2,120.5
2,1994,5,2,NA
1,1997,5,2,NA
2,1941,2,1,NA
2,1944,2,1,NA
2,1960,3,2,NA
2,1938,2,2,NA
2,1932,2,1,NA
1,1941,1,1,NA
2,1945,1,1,NA
1,1935,1,1,NA
2,1941,1,1,NA
2,1938,2,2,NA
1,1942,1,2,NA
2,1950,1,2,NA
1,1936,1,2,NA
2,1939,1,2,NA
2,1934,2,1,NA
1,1958,1,2,220
2,1977,1,2,NA
1,2012,0,2,NA
1,1949,1,1,NA
2,1953,1,1,NA
1,1990,5,1,216
2,1956,2,1,NA
1,1971,1,1,346.6
2,1973,1,1,NA
2,2005,0,1,NA
1,2008,0,1,NA
2,2011,0,1,NA
1,1967,1,2,NA
2,1974,1,2,NA
1,2002,0,2,NA
1,2004,0,2,NA
2,2006,0,2,NA
1,1953,1,2,NA
2,1958,1,2,NA
1,1986,5,2,170
1,1964,1,2,NA
2,1968,1,2,NA
1,1989,5,2,212
1,1991,5,2,NA
2,1973,3,2,80
2,1994,5,2,NA
1,1999,0,2,NA
1,1966,1,1,NA
2,1969,1,1,NA
1,1993,5,1,NA
2,1998,0,1,NA
2,1936,2,1,NA
1,1935,1,2,NA
2,1947,1,2,NA
2,1938,2,2,NA
1,1996,5,2,NA
2,1964,3,2,NA
2,1995,5,2,NA
2,1997,5,2,NA
1,1952,4,2,163
1,1967,1,2,266.6
2,1971,1,2,126.1
2,2000,0,2,NA
1,2001,0,2,NA
1,2005,0,2,NA
1,1959,2,2,NA
1,1995,5,2,165.3
2,1999,0,2,NA
2,1932,2,2,NA
2,1943,2,1,NA
1,1973,5,2,NA
1,1942,1,2,NA
2,1942,1,2,NA
1,1944,1,2,NA
2,1945,1,2,NA
1,1943,1,2,NA
2,1944,1,2,NA
1,1981,1,2,NA
2,1983,1,2,NA
1,2010,0,2,NA
1,1957,1,2,NA
2,1964,1,2,NA
2,1949,2,2,NA
2,1933,2,1,NA
1,1967,1,1,NA
2,1969,1,1,NA
2,1997,5,1,NA
2,1998,0,1,NA
2,2007,0,1,NA
2,1922,2,1,NA
2,1936,2,2,NA
1,1949,1,2,NA
2,1950,1,2,NA
2,1934,2,1,NA
1,1927,1,2,NA
2,1939,1,2,NA
1,1951,1,1,NA
2,1955,1,1,NA
1,1981,5,2,476.7
1,1984,5,2,208.3
2,1942,2,2,NA
2,1976,5,2,180.6
1,1965,3,2,NA
2,1965,3,1,158
2,2001,0,1,NA
1,2004,0,1,NA
1,1989,5,2,NA
1,1962,1,1,158.8
2,1962,1,1,210.4
2,1990,5,2,203.7
2,1991,5,1,138.8
2,1999,0,1,NA
1,1957,1,2,NA
2,1961,1,2,158.8
1,1986,5,2,220
1,1984,5,2,NA
1,1944,1,2,NA
2,1946,1,2,NA
1,1962,1,2,NA
2,1965,1,1,302.9
1,1997,5,2,NA
1,1999,0,2,NA
1,1954,1,2,120
2,1954,1,2,NA
2,1978,1,2,NA
2,1980,1,2,161
1,1974,1,2,424.1
1,1981,1,2,189.6
1,2009,0,2,NA
2,2010,0,2,NA
2,2012,0,2,NA
2,1941,2,1,NA
1,1942,1,1,NA
2,1949,1,1,NA
1,1947,3,1,NA
1,1924,1,1,NA
2,1929,1,1,NA
1,1967,1,1,118.8
2,1970,1,1,NA
1,1996,5,1,NA
2,1997,5,1,NA
2,2000,0,1,NA
2,1946,2,2,NA
1,1938,2,2,NA
1,1970,1,2,NA
2,1972,1,2,157.8
1,1995,5,2,NA
1,2001,0,2,NA
1,1944,1,1,NA
2,1950,1,1,NA
1,1947,1,2,NA
2,1951,1,2,NA
2,1979,3,2,160
1,1936,1,2,NA
2,1939,1,2,NA
1,1938,1,1,NA
2,1946,1,1,NA
2,1934,2,2,NA
2,1954,2,1,85
2,1931,2,1,NA
1,1963,1,1,750
2,1963,1,1,175
1,1949,1,2,NA
2,1951,1,1,NA
1,1973,5,2,NA
2,1944,2,1,NA
2,1936,2,2,NA
1,1972,1,2,233.5
2,1984,1,2,130
2,2007,0,2,NA
2,2009,0,2,NA
2,1939,2,1,NA
1,1948,1,2,NA
2,1951,1,2,NA
2,1979,1,2,100
1,1979,1,2,349
2,2010,0,2,NA
1,2012,0,2,NA
1,1952,1,1,NA
2,1962,1,1,NA
2,1941,2,1,NA
2,1936,2,2,NA
1,1933,1,1,NA
2,1936,1,1,NA
2,1957,2,1,NA
2,1932,2,2,NA
1,1951,1,1,NA
2,1958,1,1,NA
2,1937,2,1,NA
1,1935,2,2,NA
2,1935,2,2,NA
2,1929,2,2,NA
2,1989,1,2,NA
1,1985,1,2,215.4
1,2012,0,2,NA
1,1959,1,1,495.8
2,1954,1,1,118.3
1,1987,5,2,NA
1,1989,5,2,NA
1,1973,1,2,433
2,1999,0,2,NA
1,2000,0,2,NA
2,1975,1,2,NA
1,1955,1,1,NA
2,1962,1,1,175
1,1990,5,1,NA
2,1942,2,1,20
1,1944,1,1,NA
2,1951,1,1,120
1,1933,1,1,NA
