구분,죄종,발생검거,건수,year
종로,폭력,검거,1256,2003
남대문,살인,발생,2,2003
남대문,살인,검거,2,2003
남대문,강도,발생,37,2003
남대문,강도,검거,36,2003
남대문,강간,발생,26,2003
남대문,강간,검거,19,2003
남대문,절도,발생,1057,2003
남대문,절도,검거,862,2003
남대문,폭력,발생,1185,2003
남대문,폭력,검거,1110,2003
서대문,살인,발생,3,2003
서대문,살인,검거,2,2003
서대문,강도,발생,156,2003
서대문,강도,검거,147,2003
서대문,강간,발생,46,2003
서대문,강간,검거,43,2003
서대문,절도,발생,1812,2003
서대문,절도,검거,1357,2003
서대문,폭력,발생,1765,2003
서대문,폭력,검거,1611,2003
혜화,살인,발생,5,2003
혜화,살인,검거,6,2003
혜화,강도,발생,45,2003
혜화,강도,검거,41,2003
혜화,강간,발생,94,2003
혜화,강간,검거,38,2003
혜화,절도,발생,1435,2003
혜화,절도,검거,1059,2003
혜화,폭력,발생,1890,2003
혜화,폭력,검거,1753,2003
용산,살인,발생,14,2003
용산,살인,검거,12,2003
용산,강도,발생,105,2003
용산,강도,검거,127,2003
용산,강간,발생,55,2003
용산,강간,검거,46,2003
용산,절도,발생,1696,2003
용산,절도,검거,1400,2003
용산,폭력,발생,2092,2003
용산,폭력,검거,1788,2003
성북,살인,발생,4,2003
성북,살인,검거,5,2003
성북,강도,발생,36,2003
성북,강도,검거,33,2003
성북,강간,발생,38,2003
성북,강간,검거,27,2003
성북,절도,발생,707,2003
성북,절도,검거,912,2003
성북,폭력,발생,1549,2003
성북,폭력,검거,1409,2003
동대문,살인,발생,8,2003
동대문,살인,검거,10,2003
동대문,강도,발생,120,2003
동대문,강도,검거,143,2003
동대문,강간,발생,90,2003
동대문,강간,검거,78,2003
동대문,절도,발생,2074,2003
동대문,절도,검거,2076,2003
동대문,폭력,발생,3448,2003
동대문,폭력,검거,3453,2003
마포,살인,발생,7,2003
마포,살인,검거,6,2003
마포,강도,발생,104,2003
마포,강도,검거,86,2003
마포,강간,발생,54,2003
마포,강간,검거,46,2003
마포,절도,발생,2873,2003
마포,절도,검거,1777,2003
마포,폭력,발생,3374,2003
마포,폭력,검거,3032,2003
영등포,살인,발생,8,2003
영등포,살인,검거,9,2003
영등포,강도,발생,76,2003
영등포,강도,검거,63,2003
영등포,강간,발생,54,2003
영등포,강간,검거,49,2003
영등포,절도,발생,2415,2003
영등포,절도,검거,2226,2003
영등포,폭력,발생,2493,2003
영등포,폭력,검거,2261,2003
성동,살인,발생,2,2003
성동,살인,검거,2,2003
성동,강도,발생,67,2003
성동,강도,검거,70,2003
성동,강간,발생,45,2003
성동,강간,검거,28,2003
성동,절도,발생,2087,2003
성동,절도,검거,2507,2003
성동,폭력,발생,2462,2003
성동,폭력,검거,2257,2003
동작,살인,발생,9,2003
동작,살인,검거,10,2003
동작,강도,발생,83,2003
동작,강도,검거,45,2003
동작,강간,발생,64,2003
동작,강간,검거,64,2003
동작,절도,발생,2348,2003
동작,절도,검거,2074,2003
동작,폭력,발생,2384,2003
동작,폭력,검거,2138,2003
광진,살인,발생,6,2003
광진,살인,검거,8,2003
광진,강도,발생,168,2003
광진,강도,검거,155,2003
광진,강간,발생,113,2003
광진,강간,검거,74,2003
광진,절도,발생,3112,2003
광진,절도,검거,2026,2003
광진,폭력,발생,4046,2003
광진,폭력,검거,3578,2003
서부,살인,발생,3,2003
서부,살인,검거,4,2003
서부,강도,발생,64,2003
서부,강도,검거,97,2003
서부,강간,발생,47,2003
서부,강간,검거,45,2003
서부,절도,발생,2045,2003
서부,절도,검거,1529,2003
서부,폭력,발생,2330,2003
서부,폭력,검거,2180,2003
강북,살인,발생,9,2003
강북,살인,검거,8,2003
강북,강도,발생,121,2003
강북,강도,검거,151,2003
강북,강간,발생,66,2003
강북,강간,검거,59,2003
강북,절도,발생,2148,2003
강북,절도,검거,2104,2003
강북,폭력,발생,2988,2003
강북,폭력,검거,2714,2003
금천,살인,발생,15,2003
금천,살인,검거,14,2003
금천,강도,발생,112,2003
금천,강도,검거,96,2003
금천,강간,발생,68,2003
금천,강간,검거,54,2003
금천,절도,발생,2321,2003
금천,절도,검거,1465,2003
금천,폭력,발생,3887,2003
금천,폭력,검거,3456,2003
중랑,살인,발생,11,2003
중랑,살인,검거,13,2003
중랑,강도,발생,96,2003
중랑,강도,검거,110,2003
중랑,강간,발생,72,2003
중랑,강간,검거,58,2003
중랑,절도,발생,2735,2003
중랑,절도,검거,1671,2003
중랑,폭력,발생,4319,2003
중랑,폭력,검거,3814,2003
강남,살인,발생,7,2003
강남,살인,검거,10,2003
강남,강도,발생,139,2003
강남,강도,검거,146,2003
강남,강간,발생,117,2003
강남,강간,검거,90,2003
강남,절도,발생,2549,2003
강남,절도,검거,2074,2003
강남,폭력,발생,3556,2003
강남,폭력,검거,3455,2003
관악,살인,발생,4,2003
관악,살인,검거,3,2003
관악,강도,발생,82,2003
관악,강도,검거,105,2003
관악,강간,발생,126,2003
관악,강간,검거,67,2003
관악,절도,발생,2632,2003
관악,절도,검거,1058,2003
관악,폭력,발생,3005,2003
관악,폭력,검거,2704,2003
강서,살인,발생,5,2003
강서,살인,검거,5,2003
강서,강도,발생,206,2003
강서,강도,검거,203,2003
강서,강간,발생,64,2003
강서,강간,검거,56,2003
강서,절도,발생,2088,2003
강서,절도,검거,1218,2003
강서,폭력,발생,3719,2003
강서,폭력,검거,3493,2003
강동,살인,발생,6,2003
강동,살인,검거,6,2003
강동,강도,발생,234,2003
강동,강도,검거,237,2003
강동,강간,발생,64,2003
강동,강간,검거,60,2003
강동,절도,발생,1775,2003
강동,절도,검거,1088,2003
강동,폭력,발생,3377,2003
강동,폭력,검거,3145,2003
종암,살인,발생,2,2003
종암,살인,검거,4,2003
종암,강도,발생,99,2003
종암,강도,검거,102,2003
종암,강간,발생,53,2003
종암,강간,검거,53,2003
종암,절도,발생,1298,2003
종암,절도,검거,900,2003
종암,폭력,발생,2408,2003
종암,폭력,검거,2236,2003
구로,살인,발생,6,2003
구로,살인,검거,6,2003
구로,강도,발생,68,2003
구로,강도,검거,84,2003
구로,강간,발생,126,2003
구로,강간,검거,53,2003
구로,절도,발생,2034,2003
구로,절도,검거,1247,2003
구로,폭력,발생,2952,2003
구로,폭력,검거,2622,2003
서초,살인,발생,6,2003
서초,살인,검거,6,2003
서초,강도,발생,139,2003
서초,강도,검거,133,2003
서초,강간,발생,130,2003
서초,강간,검거,68,2003
서초,절도,발생,1405,2003
서초,절도,검거,1345,2003
서초,폭력,발생,2187,2003
서초,폭력,검거,2140,2003
양천,살인,발생,7,2003
양천,살인,검거,7,2003
양천,강도,발생,33,2003
양천,강도,검거,31,2003
양천,강간,발생,55,2003
양천,강간,검거,49,2003
양천,절도,발생,2215,2003
양천,절도,검거,1801,2003
양천,폭력,발생,2882,2003
양천,폭력,검거,2561,2003
송파,살인,발생,6,2003
송파,살인,검거,7,2003
송파,강도,발생,96,2003
송파,강도,검거,127,2003
송파,강간,발생,51,2003
송파,강간,검거,48,2003
송파,절도,발생,1596,2003
송파,절도,검거,1404,2003
송파,폭력,발생,2873,2003
송파,폭력,검거,2684,2003
노원,살인,발생,3,2003
노원,살인,검거,4,2003
노원,강도,발생,30,2003
노원,강도,검거,49,2003
노원,강간,발생,48,2003
노원,강간,검거,44,2003
노원,절도,발생,1238,2003
노원,절도,검거,855,2003
노원,폭력,발생,2526,2003
노원,폭력,검거,2367,2003
방배,살인,발생,2,2003
방배,살인,검거,3,2003
방배,강도,발생,45,2003
방배,강도,검거,67,2003
방배,강간,발생,115,2003
방배,강간,검거,30,2003
방배,절도,발생,1207,2003
방배,절도,검거,676,2003
방배,폭력,발생,1658,2003
방배,폭력,검거,1492,2003
은평,살인,발생,5,2003
은평,살인,검거,6,2003
은평,강도,발생,33,2003
은평,강도,검거,38,2003
은평,강간,발생,22,2003
은평,강간,검거,21,2003
은평,절도,발생,1672,2003
은평,절도,검거,1182,2003
은평,폭력,발생,2117,2003
은평,폭력,검거,1917,2003
도봉,살인,발생,2,2003
도봉,살인,검거,2,2003
도봉,강도,발생,45,2003
도봉,강도,검거,47,2003
도봉,강간,발생,57,2003
도봉,강간,검거,49,2003
도봉,절도,발생,1608,2003
도봉,절도,검거,1015,2003
도봉,폭력,발생,3047,2003
도봉,폭력,검거,2769,2003
수서,살인,발생,5,2003
수서,살인,검거,4,2003
수서,강도,발생,122,2003
수서,강도,검거,98,2003
수서,강간,발생,34,2003
수서,강간,검거,30,2003
수서,절도,발생,1694,2003
수서,절도,검거,1000,2003
수서,폭력,발생,2693,2003
수서,폭력,검거,2431,2003
중부,살인,발생,2,2004
중부,살인,검거,2,2004
중부,강도,발생,13,2004
중부,강도,검거,17,2004
중부,강간,발생,128,2004
중부,강간,검거,34,2004
중부,절도,발생,871,2004
중부,절도,검거,461,2004
중부,폭력,발생,1383,2004
중부,폭력,검거,1257,2004
종로,살인,발생,1,2004
종로,살인,검거,0,2004
종로,강도,발생,20,2004
종로,강도,검거,21,2004
종로,강간,발생,55,2004
종로,강간,검거,42,2004
종로,절도,발생,581,2004
종로,절도,검거,700,2004
종로,폭력,발생,1311,2004
종로,폭력,검거,1232,2004
남대문,살인,발생,1,2004
남대문,살인,검거,2,2004
남대문,강도,발생,18,2004
남대문,강도,검거,18,2004
남대문,강간,발생,40,2004
남대문,강간,검거,42,2004
남대문,절도,발생,637,2004
남대문,절도,검거,361,2004
남대문,폭력,발생,980,2004
남대문,폭력,검거,973,2004
서대문,살인,발생,5,2004
서대문,살인,검거,4,2004
서대문,강도,발생,52,2004
서대문,강도,검거,36,2004
서대문,강간,발생,85,2004
서대문,강간,검거,74,2004
서대문,절도,발생,1225,2004
서대문,절도,검거,577,2004
서대문,폭력,발생,1899,2004
서대문,폭력,검거,1761,2004
혜화,살인,발생,7,2004
혜화,살인,검거,6,2004
혜화,강도,발생,22,2004
혜화,강도,검거,16,2004
혜화,강간,발생,91,2004
혜화,강간,검거,53,2004
혜화,절도,발생,583,2004
혜화,절도,검거,705,2004
혜화,폭력,발생,1942,2004
혜화,폭력,검거,1868,2004
용산,살인,발생,8,2004
용산,살인,검거,8,2004
용산,강도,발생,49,2004
용산,강도,검거,35,2004
용산,강간,발생,73,2004
용산,강간,검거,69,2004
용산,절도,발생,997,2004
용산,절도,검거,593,2004
용산,폭력,발생,1942,2004
용산,폭력,검거,1813,2004
성북,살인,발생,6,2004
성북,살인,검거,5,2004
성북,강도,발생,39,2004
성북,강도,검거,23,2004
성북,강간,발생,67,2004
성북,강간,검거,50,2004
성북,절도,발생,962,2004
성북,절도,검거,820,2004
성북,폭력,발생,1557,2004
성북,폭력,검거,1481,2004
동대문,살인,발생,12,2004
동대문,살인,검거,12,2004
동대문,강도,발생,78,2004
동대문,강도,검거,89,2004
동대문,강간,발생,102,2004
동대문,강간,검거,107,2004
동대문,절도,발생,893,2004
동대문,절도,검거,789,2004
동대문,폭력,발생,3339,2004
동대문,폭력,검거,3303,2004
마포,살인,발생,24,2004
마포,살인,검거,9,2004
마포,강도,발생,78,2004
마포,강도,검거,66,2004
마포,강간,발생,87,2004
마포,강간,검거,74,2004
마포,절도,발생,2056,2004
마포,절도,검거,667,2004
마포,폭력,발생,3045,2004
마포,폭력,검거,2780,2004
영등포,살인,발생,5,2004
영등포,살인,검거,3,2004
영등포,강도,발생,53,2004
영등포,강도,검거,31,2004
영등포,강간,발생,75,2004
영등포,강간,검거,66,2004
영등포,절도,발생,1100,2004
영등포,절도,검거,723,2004
영등포,폭력,발생,2504,2004
영등포,폭력,검거,2382,2004
성동,살인,발생,5,2004
성동,살인,검거,5,2004
성동,강도,발생,49,2004
성동,강도,검거,40,2004
성동,강간,발생,68,2004
성동,강간,검거,55,2004
성동,절도,발생,999,2004
성동,절도,검거,509,2004
성동,폭력,발생,2314,2004
성동,폭력,검거,2231,2004
동작,살인,발생,18,2004
동작,살인,검거,17,2004
동작,강도,발생,52,2004
동작,강도,검거,69,2004
동작,강간,발생,76,2004
동작,강간,검거,63,2004
동작,절도,발생,1974,2004
동작,절도,검거,419,2004
동작,폭력,발생,2565,2004
동작,폭력,검거,2261,2004
광진,살인,발생,10,2004
광진,살인,검거,10,2004
광진,강도,발생,72,2004
광진,강도,검거,71,2004
광진,강간,발생,137,2004
광진,강간,검거,109,2004
광진,절도,발생,1886,2004
광진,절도,검거,778,2004
광진,폭력,발생,3762,2004
광진,폭력,검거,3299,2004
서부,살인,발생,7,2004
서부,살인,검거,8,2004
서부,강도,발생,34,2004
서부,강도,검거,69,2004
서부,강간,발생,69,2004
서부,강간,검거,65,2004
서부,절도,발생,846,2004
서부,절도,검거,730,2004
서부,폭력,발생,2190,2004
서부,폭력,검거,2138,2004
강북,살인,발생,15,2004
강북,살인,검거,15,2004
강북,강도,발생,46,2004
강북,강도,검거,41,2004
강북,강간,발생,81,2004
강북,강간,검거,80,2004
강북,절도,발생,729,2004
강북,절도,검거,527,2004
강북,폭력,발생,2784,2004
강북,폭력,검거,2699,2004
금천,살인,발생,16,2004
금천,살인,검거,14,2004
금천,강도,발생,86,2004
금천,강도,검거,41,2004
금천,강간,발생,102,2004
금천,강간,검거,101,2004
금천,절도,발생,1938,2004
금천,절도,검거,712,2004
금천,폭력,발생,3974,2004
금천,폭력,검거,3502,2004
중랑,살인,발생,7,2004
중랑,살인,검거,6,2004
중랑,강도,발생,52,2004
중랑,강도,검거,48,2004
중랑,강간,발생,98,2004
중랑,강간,검거,79,2004
중랑,절도,발생,827,2004
중랑,절도,검거,577,2004
중랑,폭력,발생,3838,2004
중랑,폭력,검거,3808,2004
강남,살인,발생,8,2004
강남,살인,검거,6,2004
강남,강도,발생,103,2004
강남,강도,검거,75,2004
강남,강간,발생,178,2004
강남,강간,검거,153,2004
강남,절도,발생,1271,2004
강남,절도,검거,764,2004
강남,폭력,발생,3742,2004
강남,폭력,검거,3571,2004
관악,살인,발생,0,2004
관악,살인,검거,0,2004
관악,강도,발생,75,2004
관악,강도,검거,29,2004
관악,강간,발생,175,2004
관악,강간,검거,90,2004
관악,절도,발생,1697,2004
관악,절도,검거,620,2004
관악,폭력,발생,2870,2004
관악,폭력,검거,2617,2004
강서,살인,발생,8,2004
강서,살인,검거,7,2004
강서,강도,발생,84,2004
강서,강도,검거,81,2004
강서,강간,발생,109,2004
강서,강간,검거,88,2004
강서,절도,발생,1914,2004
강서,절도,검거,859,2004
강서,폭력,발생,4213,2004
강서,폭력,검거,3886,2004
강동,살인,발생,7,2004
강동,살인,검거,7,2004
강동,강도,발생,63,2004
강동,강도,검거,60,2004
강동,강간,발생,97,2004
강동,강간,검거,89,2004
강동,절도,발생,999,2004
강동,절도,검거,779,2004
강동,폭력,발생,2977,2004
강동,폭력,검거,2977,2004
종암,살인,발생,7,2004
종암,살인,검거,6,2004
종암,강도,발생,22,2004
종암,강도,검거,35,2004
종암,강간,발생,90,2004
종암,강간,검거,69,2004
종암,절도,발생,939,2004
종암,절도,검거,740,2004
종암,폭력,발생,2651,2004
종암,폭력,검거,2567,2004
구로,살인,발생,13,2004
구로,살인,검거,13,2004
구로,강도,발생,51,2004
구로,강도,검거,39,2004
구로,강간,발생,167,2004
구로,강간,검거,83,2004
구로,절도,발생,1559,2004
구로,절도,검거,743,2004
구로,폭력,발생,3498,2004
구로,폭력,검거,3165,2004
서초,살인,발생,2,2004
서초,살인,검거,2,2004
서초,강도,발생,205,2004
서초,강도,검거,145,2004
서초,강간,발생,154,2004
서초,강간,검거,98,2004
서초,절도,발생,1220,2004
서초,절도,검거,787,2004
서초,폭력,발생,2673,2004
서초,폭력,검거,2469,2004
양천,살인,발생,6,2004
양천,살인,검거,6,2004
양천,강도,발생,36,2004
양천,강도,검거,46,2004
양천,강간,발생,81,2004
양천,강간,검거,75,2004
양천,절도,발생,1489,2004
양천,절도,검거,536,2004
양천,폭력,발생,2880,2004
양천,폭력,검거,2577,2004
송파,살인,발생,6,2004
송파,살인,검거,6,2004
송파,강도,발생,62,2004
송파,강도,검거,58,2004
송파,강간,발생,68,2004
송파,강간,검거,55,2004
송파,절도,발생,927,2004
송파,절도,검거,500,2004
송파,폭력,발생,2481,2004
송파,폭력,검거,2340,2004
노원,살인,발생,5,2004
노원,살인,검거,5,2004
노원,강도,발생,13,2004
노원,강도,검거,14,2004
노원,강간,발생,100,2004
노원,강간,검거,112,2004
노원,절도,발생,1084,2004
노원,절도,검거,726,2004
노원,폭력,발생,2391,2004
노원,폭력,검거,2275,2004
방배,살인,발생,2,2004
방배,살인,검거,3,2004
방배,강도,발생,25,2004
방배,강도,검거,24,2004
방배,강간,발생,111,2004
방배,강간,검거,66,2004
방배,절도,발생,721,2004
방배,절도,검거,482,2004
방배,폭력,발생,1563,2004
방배,폭력,검거,1493,2004
은평,살인,발생,5,2004
은평,살인,검거,5,2004
은평,강도,발생,24,2004
은평,강도,검거,26,2004
은평,강간,발생,56,2004
은평,강간,검거,59,2004
은평,절도,발생,848,2004
은평,절도,검거,484,2004
은평,폭력,발생,1852,2004
은평,폭력,검거,1772,2004
도봉,살인,발생,4,2004
도봉,살인,검거,3,2004
도봉,강도,발생,39,2004
도봉,강도,검거,37,2004
도봉,강간,발생,88,2004
도봉,강간,검거,80,2004
도봉,절도,발생,892,2004
도봉,절도,검거,562,2004
도봉,폭력,발생,2640,2004
도봉,폭력,검거,2498,2004
수서,살인,발생,6,2004
수서,살인,검거,5,2004
수서,강도,발생,45,2004
수서,강도,검거,33,2004
수서,강간,발생,66,2004
수서,강간,검거,53,2004
수서,절도,발생,1529,2004
수서,절도,검거,600,2004
수서,폭력,발생,2600,2004
수서,폭력,검거,2338,2004
중부,살인,발생,2,2005
중부,살인,검거,3,2005
중부,강도,발생,10,2005
중부,강도,검거,8,2005
중부,강간,발생,89,2005
중부,강간,검거,38,2005
중부,절도,발생,505,2005
중부,절도,검거,369,2005
중부,폭력,발생,1328,2005
중부,폭력,검거,1224,2005
종로,살인,발생,3,2005
종로,살인,검거,3,2005
종로,강도,발생,24,2005
종로,강도,검거,17,2005
종로,강간,발생,59,2005
종로,강간,검거,49,2005
종로,절도,발생,523,2005
종로,절도,검거,341,2005
종로,폭력,발생,1370,2005
종로,폭력,검거,1288,2005
남대문,살인,발생,1,2005
남대문,살인,검거,1,2005
남대문,강도,발생,10,2005
남대문,강도,검거,6,2005
남대문,강간,발생,29,2005
남대문,강간,검거,31,2005
남대문,절도,발생,357,2005
남대문,절도,검거,294,2005
남대문,폭력,발생,908,2005
남대문,폭력,검거,891,2005
서대문,살인,발생,5,2005
서대문,살인,검거,4,2005
서대문,강도,발생,43,2005
서대문,강도,검거,70,2005
서대문,강간,발생,97,2005
서대문,강간,검거,88,2005
서대문,절도,발생,1161,2005
서대문,절도,검거,632,2005
서대문,폭력,발생,1842,2005
서대문,폭력,검거,1701,2005
혜화,살인,발생,2,2005
혜화,살인,검거,2,2005
혜화,강도,발생,15,2005
혜화,강도,검거,14,2005
혜화,강간,발생,103,2005
혜화,강간,검거,69,2005
혜화,절도,발생,698,2005
혜화,절도,검거,744,2005
혜화,폭력,발생,2051,2005
혜화,폭력,검거,1999,2005
용산,살인,발생,9,2005
용산,살인,검거,9,2005
용산,강도,발생,56,2005
용산,강도,검거,50,2005
용산,강간,발생,83,2005
용산,강간,검거,87,2005
용산,절도,발생,602,2005
용산,절도,검거,542,2005
용산,폭력,발생,1766,2005
용산,폭력,검거,1756,2005
성북,살인,발생,5,2005
성북,살인,검거,6,2005
성북,강도,발생,22,2005
성북,강도,검거,28,2005
성북,강간,발생,62,2005
성북,강간,검거,44,2005
성북,절도,발생,796,2005
성북,절도,검거,503,2005
성북,폭력,발생,1391,2005
성북,폭력,검거,1322,2005
동대문,살인,발생,3,2005
동대문,살인,검거,3,2005
동대문,강도,발생,63,2005
동대문,강도,검거,43,2005
동대문,강간,발생,106,2005
동대문,강간,검거,104,2005
동대문,절도,발생,794,2005
동대문,절도,검거,753,2005
동대문,폭력,발생,2936,2005
동대문,폭력,검거,2907,2005
마포,살인,발생,4,2005
마포,살인,검거,5,2005
마포,강도,발생,71,2005
마포,강도,검거,39,2005
마포,강간,발생,107,2005
마포,강간,검거,86,2005
마포,절도,발생,1823,2005
마포,절도,검거,609,2005
마포,폭력,발생,2983,2005
마포,폭력,검거,2699,2005
영등포,살인,발생,4,2005
영등포,살인,검거,3,2005
영등포,강도,발생,30,2005
영등포,강도,검거,26,2005
영등포,강간,발생,87,2005
영등포,강간,검거,80,2005
영등포,절도,발생,938,2005
영등포,절도,검거,645,2005
영등포,폭력,발생,2429,2005
영등포,폭력,검거,2317,2005
성동,살인,발생,6,2005
성동,살인,검거,6,2005
성동,강도,발생,56,2005
성동,강도,검거,16,2005
성동,강간,발생,72,2005
성동,강간,검거,56,2005
성동,절도,발생,1406,2005
성동,절도,검거,698,2005
성동,폭력,발생,2290,2005
성동,폭력,검거,2158,2005
동작,살인,발생,11,2005
동작,살인,검거,8,2005
동작,강도,발생,66,2005
동작,강도,검거,42,2005
동작,강간,발생,102,2005
동작,강간,검거,89,2005
동작,절도,발생,1343,2005
동작,절도,검거,601,2005
동작,폭력,발생,2382,2005
동작,폭력,검거,2245,2005
광진,살인,발생,16,2005
광진,살인,검거,16,2005
광진,강도,발생,72,2005
광진,강도,검거,91,2005
광진,강간,발생,156,2005
광진,강간,검거,135,2005
광진,절도,발생,1434,2005
광진,절도,검거,884,2005
광진,폭력,발생,3219,2005
광진,폭력,검거,3153,2005
서부,살인,발생,6,2005
서부,살인,검거,5,2005
서부,강도,발생,37,2005
서부,강도,검거,24,2005
서부,강간,발생,54,2005
서부,강간,검거,49,2005
서부,절도,발생,1003,2005
서부,절도,검거,630,2005
서부,폭력,발생,2161,2005
서부,폭력,검거,2084,2005
강북,살인,발생,10,2005
강북,살인,검거,9,2005
강북,강도,발생,28,2005
강북,강도,검거,25,2005
강북,강간,발생,82,2005
강북,강간,검거,74,2005
강북,절도,발생,659,2005
강북,절도,검거,460,2005
강북,폭력,발생,2650,2005
강북,폭력,검거,2619,2005
금천,살인,발생,14,2005
금천,살인,검거,14,2005
금천,강도,발생,139,2005
금천,강도,검거,108,2005
금천,강간,발생,91,2005
금천,강간,검거,80,2005
금천,절도,발생,1854,2005
금천,절도,검거,770,2005
금천,폭력,발생,3664,2005
금천,폭력,검거,3356,2005
중랑,살인,발생,14,2005
중랑,살인,검거,15,2005
중랑,강도,발생,72,2005
중랑,강도,검거,68,2005
중랑,강간,발생,103,2005
중랑,강간,검거,84,2005
중랑,절도,발생,1066,2005
중랑,절도,검거,747,2005
중랑,폭력,발생,3567,2005
중랑,폭력,검거,3549,2005
강남,살인,발생,8,2005
강남,살인,검거,10,2005
강남,강도,발생,124,2005
강남,강도,검거,125,2005
강남,강간,발생,160,2005
강남,강간,검거,138,2005
강남,절도,발생,1573,2005
강남,절도,검거,1098,2005
강남,폭력,발생,3545,2005
강남,폭력,검거,3307,2005
관악,살인,발생,5,2005
관악,살인,검거,4,2005
관악,강도,발생,68,2005
관악,강도,검거,43,2005
관악,강간,발생,144,2005
관악,강간,검거,82,2005
관악,절도,발생,1727,2005
관악,절도,검거,678,2005
관악,폭력,발생,2730,2005
관악,폭력,검거,2503,2005
강서,살인,발생,10,2005
강서,살인,검거,8,2005
강서,강도,발생,86,2005
강서,강도,검거,65,2005
강서,강간,발생,112,2005
강서,강간,검거,93,2005
강서,절도,발생,1722,2005
강서,절도,검거,866,2005
강서,폭력,발생,3485,2005
강서,폭력,검거,3295,2005
강동,살인,발생,5,2005
강동,살인,검거,6,2005
강동,강도,발생,34,2005
강동,강도,검거,30,2005
강동,강간,발생,86,2005
강동,강간,검거,82,2005
강동,절도,발생,887,2005
강동,절도,검거,1210,2005
강동,폭력,발생,2729,2005
강동,폭력,검거,2759,2005
종암,살인,발생,6,2005
종암,살인,검거,5,2005
종암,강도,발생,34,2005
종암,강도,검거,50,2005
종암,강간,발생,95,2005
종암,강간,검거,91,2005
종암,절도,발생,943,2005
종암,절도,검거,904,2005
종암,폭력,발생,2251,2005
종암,폭력,검거,2167,2005
구로,살인,발생,10,2005
구로,살인,검거,11,2005
구로,강도,발생,59,2005
구로,강도,검거,39,2005
구로,강간,발생,142,2005
구로,강간,검거,98,2005
구로,절도,발생,1657,2005
구로,절도,검거,581,2005
구로,폭력,발생,3205,2005
구로,폭력,검거,2957,2005
서초,살인,발생,7,2005
서초,살인,검거,6,2005
서초,강도,발생,47,2005
서초,강도,검거,35,2005
서초,강간,발생,143,2005
서초,강간,검거,85,2005
서초,절도,발생,1017,2005
서초,절도,검거,973,2005
서초,폭력,발생,2372,2005
서초,폭력,검거,2206,2005
양천,살인,발생,12,2005
양천,살인,검거,10,2005
양천,강도,발생,39,2005
양천,강도,검거,18,2005
양천,강간,발생,79,2005
양천,강간,검거,75,2005
양천,절도,발생,1126,2005
양천,절도,검거,772,2005
양천,폭력,발생,2703,2005
양천,폭력,검거,2446,2005
송파,살인,발생,10,2005
송파,살인,검거,9,2005
송파,강도,발생,35,2005
송파,강도,검거,28,2005
송파,강간,발생,68,2005
송파,강간,검거,65,2005
송파,절도,발생,1406,2005
송파,절도,검거,444,2005
송파,폭력,발생,2561,2005
송파,폭력,검거,2366,2005
노원,살인,발생,10,2005
노원,살인,검거,11,2005
노원,강도,발생,17,2005
노원,강도,검거,14,2005
노원,강간,발생,60,2005
노원,강간,검거,61,2005
노원,절도,발생,1200,2005
노원,절도,검거,981,2005
노원,폭력,발생,2232,2005
노원,폭력,검거,2193,2005
방배,살인,발생,3,2005
방배,살인,검거,3,2005
방배,강도,발생,30,2005
방배,강도,검거,34,2005
방배,강간,발생,135,2005
방배,강간,검거,59,2005
방배,절도,발생,663,2005
방배,절도,검거,348,2005
방배,폭력,발생,1480,2005
방배,폭력,검거,1423,2005
은평,살인,발생,7,2005
은평,살인,검거,6,2005
은평,강도,발생,23,2005
은평,강도,검거,25,2005
은평,강간,발생,50,2005
은평,강간,검거,52,2005
은평,절도,발생,596,2005
은평,절도,검거,483,2005
은평,폭력,발생,1760,2005
은평,폭력,검거,1766,2005
도봉,살인,발생,6,2005
도봉,살인,검거,7,2005
도봉,강도,발생,23,2005
도봉,강도,검거,27,2005
도봉,강간,발생,64,2005
도봉,강간,검거,58,2005
도봉,절도,발생,1037,2005
도봉,절도,검거,832,2005
도봉,폭력,발생,2607,2005
도봉,폭력,검거,2569,2005
수서,살인,발생,5,2005
수서,살인,검거,5,2005
수서,강도,발생,48,2005
수서,강도,검거,35,2005
수서,강간,발생,93,2005
수서,강간,검거,81,2005
수서,절도,발생,1441,2005
수서,절도,검거,893,2005
수서,폭력,발생,2207,2005
수서,폭력,검거,2010,2005
중부,살인,발생,4,2006
중부,살인,검거,4,2006
중부,강도,발생,28,2006
중부,강도,검거,18,2006
중부,강간,발생,121,2006
중부,강간,검거,77,2006
중부,절도,발생,723,2006
중부,절도,검거,569,2006
중부,폭력,발생,1909,2006
중부,폭력,검거,1831,2006
종로,살인,발생,7,2006
종로,살인,검거,7,2006
종로,강도,발생,22,2006
종로,강도,검거,26,2006
종로,강간,발생,67,2006
종로,강간,검거,56,2006
종로,절도,발생,547,2006
종로,절도,검거,377,2006
종로,폭력,발생,1594,2006
종로,폭력,검거,1377,2006
남대문,살인,발생,2,2006
남대문,살인,검거,2,2006
남대문,강도,발생,10,2006
남대문,강도,검거,24,2006
남대문,강간,발생,50,2006
남대문,강간,검거,39,2006
남대문,절도,발생,559,2006
남대문,절도,검거,471,2006
남대문,폭력,발생,1042,2006
남대문,폭력,검거,1000,2006
서대문,살인,발생,7,2006
서대문,살인,검거,6,2006
서대문,강도,발생,30,2006
서대문,강도,검거,19,2006
서대문,강간,발생,147,2006
서대문,강간,검거,115,2006
서대문,절도,발생,1397,2006
서대문,절도,검거,663,2006
